"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","Copy 1","URL Encoded Address","Crawl Timestamp"
"https://www.wealthsimple.com/en-ca/investing-101/resp","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","0","0","0.000","3","","3","3","0","0.180","0","0","0","","","","","","","","","0.123","","https://www.wealthsimple.com/en-ca/learn/what-is-resp","HTTP Redirect","","1.1","","https://www.wealthsimple.com/en-ca/investing-101/resp","2022-05-18 01:50:58"
"https://www.wealthsimple.com/en-ca/details","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","0","0","0.000","3","","74","53","0","3.130","0","0","0","","","","","","","","","0.129","","https://www.wealthsimple.com/en-ca/product/invest","HTTP Redirect","","1.1","","https://www.wealthsimple.com/en-ca/details","2022-05-18 01:50:58"
"https://www.wealthsimple.com/en-ca/learn/what-is-home-equity-loan","text/html; charset=utf-8","200","OK","Indexable","","What's a home equity loan? | Wealthsimple","41","383","It's a bit complicated. Allow us to explain.","44","258","","","What's a home equity loan?","26","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/what-is-home-equity-loan","","","","","","70001","607","11.121","3","","6","6","0","0.350","56","32","0","","","","","","","","ceba846ef8c26d6a574ac316a144d7fb","0.260","Tue, 17 May 2022 21:39:39 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/what-is-home-equity-loan","2022-05-18 01:50:58"
"https://www.wealthsimple.com/en-ca/magazine/bull-market-millennials","text/html; charset=utf-8","200","OK","Indexable","","What if I Missed the Entire Bull Market? | Wealthsimple","55","489","Say you’re a millennial who came of age right at the cusp of the Great Recession. Or you didn’t start investing because you were freaked out by that recession. Or you had student loans weighing you down. And now the ride is over. What to do if you missed the bull market?","271","1724","","","What if I Missed the Entire Bull Market?","40","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/bull-market-millennials","","","","","","133902","1627","8.326","3","","3","3","0","0.180","40","28","0","","","","","","","","4091e6c93b5c01ef72f167573947cc01","0.267","Tue, 17 May 2022 21:39:04 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/bull-market-millennials","2022-05-18 01:50:58"
"https://www.wealthsimple.com/en-ca/magazine/jeremy-o-harris","text/html; charset=utf-8","200","OK","Indexable","","Friends with Money: Playwright Jeremy O. Harris","47","435","In the second installment of her series, Tori Sampson talks to her friend from grad school, who has become a TV writer with an HBO deal and the author of the play that this year received the most Tony nominations ever.","218","1389","","","Friends with Money: Playwright Jeremy O. Harris","47","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/jeremy-o-harris","","","","","","149070","5963","22.385","3","","3","2","0","0.120","35","23","0","","","","","","","","83323143bfb08d346832014ca28a735","0.294","Tue, 17 May 2022 21:38:50 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/jeremy-o-harris","2022-05-18 01:50:58"
"https://www.wealthsimple.com/en-ca/learn/what-are-cool-cats-nft","text/html; charset=utf-8","200","OK","Indexable","","What are Cool Cats (NFT)? | Wealthsimple","40","380","Cool Cats is an NFT project. Here’s how it works.","49","310","","","What are Cool Cats (NFT)?","25","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/what-are-cool-cats-nft","","","","","","80921","2246","21.404","3","","5","3","0","0.180","59","33","0","","","","","","","","c0c2aa6e138d01c7b74c94f0ba272caf","0.267","Tue, 17 May 2022 21:39:52 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/what-are-cool-cats-nft","2022-05-18 01:50:58"
"https://www.wealthsimple.com/en-ca/magazine/how-interest-rates-work","text/html; charset=utf-8","200","OK","Indexable","","Now Is a Really Good Time to Understand How Interest Rates Work | Wealthsimple","78","741","Financial disruption has been coming fast and furious. In the midst, interest rates have been slashed to near zero. Here’s how to understand what that means, and what it’ll do to your mortgage, your savings account, and your investments.","237","1505","","","Now Is a Really Good Time to Understand How Interest Rates Work","63","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/how-interest-rates-work","","","","","","137995","2374","11.286","3","","5","5","0","0.290","40","28","0","","","","","","","","2a08c6f8abf543d4183268c490fefbbf","0.199","Tue, 17 May 2022 21:38:50 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/how-interest-rates-work","2022-05-18 01:50:58"
"https://www.wealthsimple.com/en-ca/magazine/use-emergency-money","text/html; charset=utf-8","200","OK","Indexable","","Emergency Money: What to Do When Your Bills Are Bigger Than Your Income | Wealthsimple","86","834","If your income has taken a hit and you have to tap into savings (or debt), how you do it is important. Here’s our guide to which accounts to pull from, how to avoid penalties and fees and taxes, and everything else you need so it's easy to get back on track when this is over.","276","1716","","","Emergency Money: What to Do When Your Bills Are Bigger Than Your Income","71","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/use-emergency-money","","","","","","138711","2543","11.802","3","","3","3","0","0.180","41","28","0","","","","","","","","f57cc7112a37e2d2565cb39f277ebc01","0.168","Tue, 17 May 2022 21:39:04 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/use-emergency-money","2022-05-18 01:50:58"
"https://www.wealthsimple.com/en-ca/learn/top-gold-etfs","text/html; charset=utf-8","200","OK","Indexable","","Top Gold ETFs (GLD) | Wealthsimple","34","332","There are a number of gold funds and ETFs available in the marketplace. If this asset class interest you, and is appropriate for your asset allocation, make sure you understand exactly how it invests in this precious metal.","223","1390","","","Top Gold ETFs (GLD)","19","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/top-gold-etfs","","","","","","77682","1664","17.886","3","","8","6","0","0.350","58","32","0","","","","","","","","d83168a771548eb2a307c61c6f384fc6","0.257","Tue, 17 May 2022 21:39:38 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/top-gold-etfs","2022-05-18 01:50:58"
"https://www.wealthsimple.com/en-ca/learn/list-low-cost-index-funds","text/html; charset=utf-8","200","OK","Indexable","","7 Low-Cost Index Funds in Canada 2022 | Wealthsimple","52","499","We’ve compiled a list of 7 solid funds that you might want to consider. Read on to find out more.","97","605","","","A list of 7 Low-Cost Index Funds","32","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/list-low-cost-index-funds","","","","","","80182","1513","16.790","3","","9","6","0","0.350","66","36","0","","","","","","","","f8736f518da42ddb030774a57b880652","0.152","Tue, 17 May 2022 21:39:51 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/list-low-cost-index-funds","2022-05-18 01:50:58"
"https://www.wealthsimple.com/en-ca/magazine/stocks-vs-bonds","text/html; charset=utf-8","200","OK","Indexable","","If Stocks Are So Great, Shouldn’t I Only Have Stocks? | Wealthsimple","68","620","Today we challenge WS’s investment experts with a taste of their own medicine: If stocks have the best returns, and their risk is minimal if your timetable is long enough... why are there bonds in my portfolio?","210","1307","","","If Stocks Are So Great, Shouldn’t I Only Have Stocks?","53","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/stocks-vs-bonds","","","","","","130655","1404","7.775","3","","3","3","0","0.180","37","25","0","","","","","","","","15e904873270636353ba21be664a088a","0.307","Tue, 17 May 2022 21:38:49 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/stocks-vs-bonds","2022-05-18 01:50:58"
"https://www.wealthsimple.com/en-ca/learn/when-start-investing","text/html; charset=utf-8","200","OK","Indexable","","When should I start investing? | Wealthsimple","45","405","As soon as you can!","19","128","","","When should I start investing?","30","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/when-start-investing","","","","","","70929","617","11.373","3","","7","7","0","0.410","60","36","0","","","","","","","","5dd366454c44b2d3f9b2dca411d30057","0.530","Tue, 17 May 2022 21:39:28 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/when-start-investing","2022-05-18 01:50:58"
"https://www.wealthsimple.com/fr-ca/work","text/html; charset=utf-8","200","OK","Indexable","","Wealthsimple Impôt : logiciel fiscal gratuit","44","366","Faites vos impôts en ligne à l’aide d’un logiciel simple, précis et sécuritaire — et payez ce que vous voulez.","110","675","","","Wealthsimple pour les employeurs","32","","0","","","","","","https://www.wealthsimple.com/fr-ca/work","","","","","","197521","1226","8.063","3","","132","125","0","7.370","63","37","0","","","","","","","","b42eb1dd9e64290cc4116dc55ea6d12e","0.264","Tue, 17 May 2022 21:38:32 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/fr-ca/work","2022-05-18 01:50:58"
"https://www.wealthsimple.com/en-ca/magazine/spike-lee","text/html; charset=utf-8","200","OK","Indexable","","Spike Lee Tells Us Why He Never Feels Bad Asking for Money | Wealthsimple","73","693","The director sits down with Wealthsimple to talk first jobs, family philosophy, and how to keep asking for money until you get that “Yes.”","138","851","","","Spike Lee Tells Us Why He Never Feels Bad Asking for Money","58","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/spike-lee","","","","","","127861","1121","6.575","3","","74","74","0","4.370","36","23","0","","","","","","","","74356f5728f89b702abf6e1073752492","0.576","Tue, 17 May 2022 21:38:45 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/spike-lee","2022-05-18 01:50:58"
"https://www.wealthsimple.com/en-ca/magazine/diversification","text/html; charset=utf-8","200","OK","Indexable","","A Deep (But Not TOO Deep) Explanation of What We Mean by 'Diversification' | Wealthsimple","89","833","Maybe you know that everyone's investments should be diversified, but... well, maybe you don't really know what diversification is. Or how it works. Here's an easy guide.","170","1068","","","A Deep (But Not TOO Deep) Explanation of What We Mean by 'Diversification'","74","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/diversification","","","","","","136072","1961","9.827","3","","11","10","0","0.590","41","29","0","","","","","","","","5311ab5fb398c22339536160b4e66a1f","0.237","Tue, 17 May 2022 21:38:55 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/diversification","2022-05-18 01:50:58"
"https://www.wealthsimple.com/en-ca/magazine/refer-a-friend","text/html; charset=utf-8","200","OK","Indexable","","Ten Easy Arguments to Convince Your Friends to Join Wealthsimple | Wealthsimple","79","744","Don't do it because you'll both get $10,000 managed free (but, yes, you'll both get $10,000 managed free).","106","676","","","Ten Easy Arguments to Convince Your Friends to Join Wealthsimple","64","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/refer-a-friend","","","","","","132515","1567","8.450","3","","1","1","0","0.060","39","27","0","","","","","","","","8b8cbeaeb874894f011160511647c634","0.257","Tue, 17 May 2022 21:39:00 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/refer-a-friend","2022-05-18 01:50:59"
"https://www.wealthsimple.com/en-ca/magazine/website-redesign","text/html; charset=utf-8","200","OK","Indexable","","Please Ogle the New Totally Redesigned Wealthsimple Website | Wealthsimple","74","701","Check out our second (actually third!) chance at a first impression","67","415","","","Please Ogle the New Totally Redesigned Wealthsimple Website","59","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/website-redesign","","","","","","128463","984","6.094","3","","1","1","0","0.060","37","24","0","","","","","","","","4d4c5e842c6b5773b6471c8a33069b44","0.174","Tue, 17 May 2022 21:38:42 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/website-redesign","2022-05-18 01:50:59"
"https://www.wealthsimple.com/en-ca/magazine/jorma-taccone","text/html; charset=utf-8","200","OK","Indexable","","Why Being in Lonely Island is a Strange Way to Make Money | Wealthsimple","72","679","Jorma Taccone — writer for Saturday Night Live, director of MacGruber, guy who played Shakespeare in “The Lego Movie” — explains how weird it is to be paid for what you’d do for free.","183","1181","","","Why Being in Lonely Island is a Strange Way to Make Money","57","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/jorma-taccone","","","","","","132664","1888","9.627","3","","1","1","0","0.060","37","23","0","","","","","","","","541bd21b83c9ef553a2e2d579f2c6daa","0.266","Tue, 17 May 2022 21:38:42 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/jorma-taccone","2022-05-18 01:50:59"
"https://www.wealthsimple.com/en-ca/magazine/skylar-diggins-smith-fair-pay","text/html; charset=utf-8","200","OK","Indexable","","We're Helping WNBA Star Skylar Diggins-Smith Fight for Fair Pay | Wealthsimple","78","718","A few months ago, Wealthsimple helped Diggins-Smith tell her story about pay inequality in professional sports. Now we're standing with her again.","146","927","","","We're Helping WNBA Star Skylar Diggins-Smith Fight for Fair Pay","63","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/skylar-diggins-smith-fair-pay","","","","","","130077","1041","6.150","3","","1","1","0","0.060","38","25","0","","","","","","","","9c8ee99663571e61810a32e7bc55ed1f","0.260","Tue, 17 May 2022 21:39:00 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/skylar-diggins-smith-fair-pay","2022-05-18 01:50:59"
"https://www.wealthsimple.com/en-ca/magazine/tomorrow-begins-today","text/html; charset=utf-8","200","OK","Indexable","","'Tomorrow Begins Today' is Not Just an Ad Campaign | Wealthsimple","65","615","We partnered with Jonathan Alric from the French electronic duo The Blaze to make a series of ads about the big, small, beautiful, life-changing moments that define our lives in 2019, and our futures.","200","1259","","","'Tomorrow Begins Today' is Not Just an Ad Campaign","50","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/tomorrow-begins-today","","","","","","127935","1158","6.707","3","","1","1","0","0.060","35","23","0","","","","","","","","30c9216dd30bca2e90a9076da8f39aad","0.235","Tue, 17 May 2022 21:38:45 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/tomorrow-begins-today","2022-05-18 01:50:59"
"https://www.wealthsimple.com/en-ca/magazine/foreign-currency","text/html; charset=utf-8","200","OK","Indexable","","Why Sometimes Markets Go Up But Good Portfolios Go Down | Wealthsimple","70","693","Canadian investors have noticed that portfolios have declined lately. And a lot of them have wondered why. Here's an explanation, and why it's not a bad thing.","159","1004","","","Why Sometimes Markets Go Up But Good Portfolios Go Down","55","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/foreign-currency","","","","","","133435","1620","8.608","3","","2","2","0","0.120","38","25","0","","","","","","","","6e2083c704756447253e5d77ff33f06","0.278","Tue, 17 May 2022 21:38:43 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/foreign-currency","2022-05-18 01:50:59"
"https://www.wealthsimple.com/en-ca/learn/what-is-balancer","text/html; charset=utf-8","200","OK","Indexable","","What is Balancer? | Wealthsimple","32","298","Balancer is somewhere in between an index fund and a decentralized exchange. It’s a new way to put your spare cryptocurrency to work. Here’s what it’s all about.","161","1029","","","What is Balancer?","17","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/what-is-balancer","","","","","","78677","1723","18.716","3","","9","6","0","0.350","61","34","0","","","","","","","","fec8ac1d903c213dc74f86ee5df0610f","0.538","Tue, 17 May 2022 21:39:48 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/what-is-balancer","2022-05-18 01:50:59"
"https://www.wealthsimple.com/en-ca/magazine/bipoc-money-sites","text/html; charset=utf-8","200","OK","Indexable","","The Best BIPOC Money Sites in Canada | Wealthsimple","51","496","Enoch Omololu, whose Savvy New Canadians is one of the best financial resources for immigrants in the country, thinks BIPOC communities are still underserved when it comes to money advice. Here are his favourite sites, and the ones he wishes existed.","250","1614","","","The Best BIPOC Money Sites in Canada","36","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/bipoc-money-sites","","","","","","135325","1780","9.404","3","","1","1","0","0.060","35","23","0","","","","","","","","f5f14b69edabe77caab211934d8647a7","0.252","Tue, 17 May 2022 21:38:56 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/bipoc-money-sites","2022-05-18 01:50:59"
"https://www.wealthsimple.com/en-ca/magazine/canadians-in-america-invest","text/html; charset=utf-8","200","OK","Indexable","","Canadians in America: A Comprehensive Guide to Cross-Border Investing | Wealthsimple","84","793","You're Canadian. But you live in the US. Your RRSP is in Canada. But your 401(k) is in the States. Your TFSA is in Canada. But your.... Don't worry. Our seven-step guide.","170","1078","","","Canadians in America: A Comprehensive Guide to Cross-Border Investing","69","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/canadians-in-america-invest","","","","","","133753","1758","8.972","3","","2","2","0","0.120","41","28","0","","","","","","","","39097a1d0e8ec6632cfc8c65edb7a2fa","0.339","Tue, 17 May 2022 21:38:56 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/canadians-in-america-invest","2022-05-18 01:50:59"
"https://www.wealthsimple.com/en-ca/learn/how-to-change-your-tax-return","text/html; charset=utf-8","200","OK","Indexable","","How to Change Your Tax Return After Filing | Wealthsimple","57","527","Filed your tax return and then realized you made a mistake? We’ll tell you how to change your return after it’s been filed.","123","760","","","How to Change Your Tax Return After Filing","42","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/how-to-change-your-tax-return","","","","","","88272","1217","13.161","3","","5","3","0","0.180","58","32","0","","","","","","","","a9bd373804eec9760743cfb0175b3bbe","0.263","Tue, 17 May 2022 21:39:32 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/how-to-change-your-tax-return","2022-05-18 01:50:59"
"https://www.wealthsimple.com/en-us/details","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","0","0","0.000","3","","21","20","0","1.180","0","0","0","","","","","","","","","0.124","","https://www.wealthsimple.com/en-ca/details","HTTP Redirect","","1.1","","https://www.wealthsimple.com/en-us/details","2022-05-18 01:51:00"
"https://www.wealthsimple.com/en-ca/learn/how-to-buy-ethereum","text/html; charset=utf-8","200","OK","Indexable","","How To Buy Ethereum (ETH) In Canada 2022 | Wealthsimple","55","544","Heard of Ethereum but not sure how to get your hands on it? This article’s for you.","83","520","","","How to Buy Ethereum (ETH)","25","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/how-to-buy-ethereum","","","","","","80550","1744","18.336","3","","14","10","0","0.590","63","34","0","","","","","","","","fcd359c8b81ed051fb46a179e14aa559","0.560","Tue, 17 May 2022 21:39:40 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/how-to-buy-ethereum","2022-05-18 01:50:59"
"https://www.wealthsimple.com/en-ca/magazine/dan-levy","text/html; charset=utf-8","200","OK","Indexable","","Dan Levy on How Paying His Cable Bill Got Him on MTV | Wealthsimple","67","637","The creator of Schitt’s Creek—and, yes, son of Eugene—says it was his mom who kept him from being a freeloading millennial.","123","804","","","Dan Levy on How Paying His Cable Bill Got Him on MTV","52","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/dan-levy","","","","","","129145","1349","7.321","3","","2","2","0","0.120","38","24","0","","","","","","","","f16b1bb776d816df6dee8c28850d06a8","0.569","Tue, 17 May 2022 21:38:41 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/dan-levy","2022-05-18 01:50:59"
"https://www.wealthsimple.com/en-ca/magazine/wealthsimple-black","text/html; charset=utf-8","200","OK","Indexable","","Say Hello to Wealthsimple Black: Lower Fees, Perkier Perks | Wealthsimple","73","670","Introducing a new premium service for people who want to keep more of their money.","82","541","","","Say Hello to Wealthsimple Black: Lower Fees, Perkier Perks","58","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/wealthsimple-black","","","","","","124468","542","4.230","3","","1","1","0","0.060","39","26","0","","","","","","","","97251d1ed11615e9861f7f5a9ad9d8e1","0.244","Tue, 17 May 2022 21:38:56 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/wealthsimple-black","2022-05-18 01:51:00"
"https://www.wealthsimple.com/en-ca/learn/interest-explained","text/html; charset=utf-8","200","OK","Indexable","","Interest: Definition and Explanation | Wealthsimple","51","446","Interest is the cost of borrowing money. If you understand it well, you’ll save money when you borrow and make money when you deposit.","134","871","","","Interest: Definition and Explanation","36","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/interest-explained","","","","","","82836","2179","20.536","3","","12","5","0","0.290","73","41","0","","","","","","","","cb872eac5b2c1053f96db8ccab16a8a1","0.351","Tue, 17 May 2022 21:39:25 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/interest-explained","2022-05-18 01:51:00"
"https://www.wealthsimple.com/en-ca/magazine/etiquette-raptors-riot","text/html; charset=utf-8","200","OK","Indexable","","Dear Ms. Etiquette: Can I Run Crazy in the Streets if the Raptors Win Or is it Un-Canadian? | Wealthsimple","106","952","People lose their ever-loving minds when their sports teams win championships. Can it be done in a more Canadian, less horrible dumpster-fire way? We answer your burning (sorry) questions.","188","1217","","","Dear Ms. Etiquette: Can I Run Crazy in the Streets if the Raptors Win Or is it Un-Canadian?","91","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/etiquette-raptors-riot","","","","","","133356","1593","8.640","3","","2","2","0","0.120","36","24","0","","","","","","","","8fc844c0a6d1ea4ccb106bdc4d710287","0.167","Tue, 17 May 2022 21:39:05 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/etiquette-raptors-riot","2022-05-18 01:51:00"
"https://www.wealthsimple.com/en-us/learn/how-to-buy-samsung-stock","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","0","0","0.000","3","","1","1","0","0.060","0","0","0","","","","","","","","","0.479","","https://www.wealthsimple.com/en-ca/learn/how-to-buy-samsung-stock","HTTP Redirect","","1.1","","https://www.wealthsimple.com/en-us/learn/how-to-buy-samsung-stock","2022-05-18 01:51:00"
"https://www.wealthsimple.com/en-ca/magazine/wealthsimple-work","text/html; charset=utf-8","200","OK","Indexable","","Introducing: Wealthsimple Work","30","283","What if you could replace your glitchy, high-fee, cumbersome retirement plan at work with something like Wealthsimple Invest? Well, now you can. And we want to give you $1,000 to spread the word.","195","1256","","","Introducing: Wealthsimple Work","30","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/wealthsimple-work","","","","","","109387","1079","7.833","3","","45","45","0","2.650","34","22","0","","","","","","","","621396968dff0fbde095e94be25a689b","0.577","Tue, 17 May 2022 21:38:44 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/wealthsimple-work","2022-05-18 01:51:00"
"https://www.wealthsimple.com/en-ca/magazine/invest-in-legos","text/html; charset=utf-8","200","OK","Indexable","","How to Invest in Legos and Make a Bazillion Dollars | Wealthsimple","66","595","Please note: You will not make a bazillion dollars. But read on to learn about the weird market for Legos and how it’s a model for lots of other markets.","153","948","","","How to Invest in Legos and Make a Bazillion Dollars","51","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/invest-in-legos","","","","","","133105","1655","8.710","3","","2","2","0","0.120","37","25","0","","","","","","","","514e197890431ad294b138247cb793d3","0.554","Tue, 17 May 2022 21:38:54 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/invest-in-legos","2022-05-18 01:51:00"
"https://www.wealthsimple.com/en-ca/magazine/smart-savings","text/html; charset=utf-8","200","OK","Indexable","","Why Would I Ever Put Money In Savings Instead of Investing It? | Wealthsimple","77","708","Because a savings account is crucial to any smart financial plan. (That's the reason we launched Wealthsimple Save.) Unless you don't care about risk or making your money make money.","182","1187","","","Why Would I Ever Put Money In Savings Instead of Investing It?","62","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/smart-savings","","","","","","131433","1495","7.855","3","","3","3","0","0.180","39","26","0","","","","","","","","66b7756265ee64c8b6f2bb9fce512c4b","0.240","Tue, 17 May 2022 21:39:08 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/smart-savings","2022-05-18 01:51:00"
"https://www.wealthsimple.com/en-ca/magazine/account-opening","text/html; charset=utf-8","200","OK","Indexable","","Now Signing Up for a Wealthsimple Account Is as Easy as Putting on Sweatpants | Wealthsimple","92","859","We redesigned and streamlined our signup process so you can start investing almost instantly.","93","598","","","Now Signing Up for a Wealthsimple Account Is as Easy as Putting on Sweatpants","77","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/account-opening","","","","","","125620","802","5.354","3","","1","1","0","0.060","35","23","0","","","","","","","","b751485f0b41ba6a7321914d023044b0","0.602","Tue, 17 May 2022 21:38:40 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/account-opening","2022-05-18 01:51:00"
"https://www.wealthsimple.com/en-ca/learn/top-cryptocurrencies-and-exchanges","text/html; charset=utf-8","200","OK","Indexable","","Top Cryptocurrencies and Crypto Exchanges | Wealthsimple","56","535","A beginner’s guide to understanding the thousands of cryptocurrencies and dozens of cryptocurrency exchanges","108","713","","","Top Cryptocurrencies and Crypto Exchanges","41","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/top-cryptocurrencies-and-exchanges","","","","","","82737","2070","21.165","3","","56","53","0","3.130","65","36","0","","","","","","","","34b29ec15dd4c67d4293032016792e1a","0.383","Tue, 17 May 2022 21:39:30 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/top-cryptocurrencies-and-exchanges","2022-05-18 01:51:01"
"https://www.wealthsimple.com/en-ca/learn/what-is-shiba-inu","text/html; charset=utf-8","200","OK","Indexable","","How to Buy Shiba inu Coin in Canada 2022 - SHIBA INU Token | Wealthsimple","73","697","This Ethereum-based offshoot of Dogecoin adds a suite of decentralized finance tools to the Doge meme.","102","668","","","What is the SHIBA INU and Where to Buy It?","42","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/what-is-shiba-inu","","","","","","78753","1662","18.246","3","","9","3","0","0.180","65","36","0","","","","","","","","9ad211918eb8aa66f522c57d5d381e2","0.258","Tue, 17 May 2022 21:39:34 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/what-is-shiba-inu","2022-05-18 01:51:01"
